rental_id,customer_id,product_id,rental_duration_days,actual_return_days,payment_type,customer_past_late_returns,is_late
b9d38afa-8e81-436a-9ee4-211bc2a6a5a9,aac05682-6e70-4cfc-8cef-a333b470fc12,16619873-30b4-4c73-be30-f653660c9277,23,28,online_wallet,2,1
00b03501-cec1-44e2-b6cc-d9aade88c83e,576baab7-418a-494a-8576-b3812b021add,a32702cf-2fce-4efb-88ac-2c5956674f84,23,22,cash,0,0
c9200972-2b13-4d45-be20-d3aa44a75349,4d56098c-6a88-48ae-8501-bacd34fbeec3,e993addb-3657-4fc1-9033-daec4e2ef09c,22,22,credit_card,1,0
16325ab8-a9ae-4fac-946f-b05b21280c48,d92fb3ea-5cf5-43c4-ac6d-bf6a4dda06c8,803eedc3-6364-445c-903e-220ef4f70a65,30,33,cash,5,1
8616a917-a94b-4237-af9c-1342d6bd5a4f,b576da9f-0e95-4fb0-9536-17e2ade349e6,2d8fa8a6-12e3-485e-97e4-d796d1cc3474,20,19,online_wallet,5,0
8c5d01a2-eb86-40a0-b959-f71e42294d05,86b3d20b-3192-49d2-b0c4-8cb6932fc750,a57c00fb-a1c9-4a86-a316-c50bbeb23f30,15,14,online_wallet,1,0
aad5207f-932c-49e2-981f-b0c6029099c2,b79297f3-9977-49e3-bb30-211cce101bdb,0389bb6d-aba6-4e00-a05c-15a497d5c976,18,17,cash,1,0
f4a551c7-fe26-459c-8c9f-50610923c7c2,77432137-27a5-4db5-bc65-1a11ed553be4,21d9a62f-4f4c-4aee-839d-617f921a7221,20,20,cash,0,0
e9531834-d45e-4cb6-acba-0523fac18e27,0e35c399-7b1c-4d21-852f-83e50472ed71,dccca5d7-5e60-4957-9072-056359d41f21,19,24,credit_card,10,1
a0667ee8-3f97-4f17-8f56-bed8d70acf5e,0e35c399-7b1c-4d21-852f-83e50472ed71,7b88d3cb-2a04-418f-a475-612338eebdbe,2,1,credit_card,2,0
19de2fd3-4d99-4938-a810-79cecb91582b,bafb6b74-fd04-4418-86c1-5d89eaff2405,d8272bc1-a9c7-4538-8f26-8b86abb49440,19,17,cash,3,0
f2878cd5-4a8d-4eae-83df-10ede29811f0,a6442264-237f-4ed2-9a57-0358c9f82678,99547800-14ab-435f-a5d1-2bca321165b6,12,10,cash,1,0
1e0acae4-79f6-40f0-b626-83ee948fb8e8,86ee88d0-54d5-4ad3-ac66-0401d6bdd400,cb78d0fc-b4f1-4413-96ca-238e351b5a21,14,13,online_wallet,2,0
410e3aaf-11f7-4774-af80-e0d4d05a0d10,f6ac1652-665a-4f1e-9f78-a59fda90bcc5,510b071e-a6c2-4a46-9759-fb7759d4a530,2,1,cash,0,0
4d0dff3b-b977-4a21-acaf-9dae5157f12a,26b49fa7-512e-432e-8783-f7cca67dc0ee,bdf58740-ea9b-48c4-8abc-250957cbce1c,28,42,online_wallet,5,1
f5c91fc7-74d9-4cab-8348-700ec7b9a9c6,2bf58a96-fed9-4b05-9da6-33e8a918c8f3,1f780228-cf3e-45d5-803e-184e40794139,15,15,cash,0,0
71f79351-55e1-450e-a13d-5a20fd02304b,13352a83-35f0-40a5-a848-ddd4073885a3,02f94056-8e1e-4857-aa4d-ff16443d04ec,21,30,cash,4,1
350821fa-7af8-46b0-989f-4e307a5cfe3d,84d1a8e3-3f51-4a68-8d29-84d452a6c0da,799d0542-f812-46b8-ac8d-f614bf29e23e,30,28,cash,1,0
5a79f6b0-4cf7-4e09-bb30-b0f630c99987,32365c54-7452-4052-a44f-6cc02706f90a,c9e3865c-c7ef-4e31-8bcf-88b864928cc5,21,20,online_wallet,4,0
f87a74a7-e0b8-4aa6-b9c7-11af9fbe8c45,f6ac1652-665a-4f1e-9f78-a59fda90bcc5,0640f7ac-fde5-4b41-ab05-6bbc1b89e68d,1,15,online_wallet,1,1
638984a1-cc84-4ca0-8700-603483472bc4,002bcb61-90a6-4fc7-98e4-85ce47ba5a65,cee5e6af-2fb0-4f87-ba08-a8f2ed3dc3af,15,30,credit_card,3,1
79fefba8-a01a-4b7f-b56a-f86454c9b0c6,dbb33337-cb1d-49c5-8173-4c53597c7987,1cbe25a1-b0ca-47cc-adad-c3a877c77f16,17,16,online_wallet,1,0
0595adeb-63c8-464f-b5ab-5da16d797ed9,fb748dcc-c2f3-4e84-93de-0e0a72d60040,ea98261f-35c0-4e70-b14b-162a5c3aa05d,15,25,online_wallet,0,1
1e2005a8-50e2-4587-a1d4-e1e2b9ff3fae,a3da2949-2b35-4225-b33f-8b4a65f39ba7,5e9aff79-4eda-4efc-8190-436b27d85be5,24,37,credit_card,5,1
c9b2af5f-e14f-4c7f-979a-b482455ce9fd,5e3aa583-d28c-4c43-8380-13882d51a5e0,46b1a06e-3505-43f9-ae78-7d2f322f789b,11,23,online_wallet,1,1
8dedc3be-9748-4128-9971-b09e5828c708,76891224-0ab5-4748-a296-af14e96e2ba2,627075fb-07d5-431b-9d0c-e676092e484d,27,25,online_wallet,2,0
09136471-8f40-4ad6-a607-3a11a12c89e0,aac05682-6e70-4cfc-8cef-a333b470fc12,9f57d292-8026-431a-9905-a75d7d69fa9b,18,18,cash,1,0
09fdc68c-cbba-417a-9dae-3758fa6e210d,67ef3211-049f-45e7-89f5-947eadb9b415,1b063a56-adcf-4f52-9414-b7e3384e1094,15,13,cash,5,0
6f2f5d59-a341-4d44-ba9c-54bb17465c04,0e35c399-7b1c-4d21-852f-83e50472ed71,71b124a0-10b8-4b48-8732-f46b8eb765cb,13,19,credit_card,5,1
e26c170b-3e75-4772-bde5-ae62421044b9,a6442264-237f-4ed2-9a57-0358c9f82678,e86754bc-2a1c-430d-ab65-22b84d19bc34,23,23,cash,1,0
8aa52226-6e19-476c-bc71-b3af0dd346a1,d92fb3ea-5cf5-43c4-ac6d-bf6a4dda06c8,cfd4b444-47ce-4a29-a317-42fe20b98731,16,15,credit_card,0,0
a4b622eb-3422-4cea-9a92-7c886e37754d,b29629ab-6f1f-4083-9e37-b779d52198fc,8a71b434-a40f-47db-a35b-b4d817a7f1cf,28,26,cash,0,0
dcdcc406-3f3e-4955-a35d-3b4793d29ef6,3d71c646-378b-4446-8bbb-7a076bfbd8d3,804c83e9-43bb-4653-8c2e-79cdc8891776,14,27,online_wallet,7,1
bd40c50b-142c-4bcd-99d9-601a1897b900,69583ab7-72cf-4b67-889f-a75d4f2ab924,facee684-a33d-4373-800e-b4204c9ce3c1,11,10,online_wallet,3,0
8a6b93cf-0187-446d-9594-34bb92065cbe,01847caa-98a6-407a-ae12-36a2b2ee7c53,8be2e8c1-33a6-4260-b23c-830184a66837,13,12,cash,3,0
79540b9d-46e9-4cb6-bc74-aafe710461c2,2bf58a96-fed9-4b05-9da6-33e8a918c8f3,d9b658ae-a5ee-4af7-8ac7-7cc6c471d639,2,1,online_wallet,0,0
ffa87801-013f-474b-80f5-96087bd8ac60,b47345b0-96ac-4d1d-9d80-03cb0add5965,648c303e-7d6b-4e59-9cf7-c189f52538d3,24,35,credit_card,1,1
6207e522-5aac-4105-bdb8-beae60e45734,b29629ab-6f1f-4083-9e37-b779d52198fc,2663294f-fd7b-45b8-894a-e3b2ce70eefa,15,13,credit_card,3,0
ef28d6a3-183d-4005-a1b7-d4fcadeb55c6,77432137-27a5-4db5-bc65-1a11ed553be4,1ae98d2b-9cf1-4c6c-ad24-bb8e0cd613d8,26,24,credit_card,1,0
6e56e320-1fd7-40f9-8aac-affc12de33cf,fb748dcc-c2f3-4e84-93de-0e0a72d60040,ec561fea-aaf3-4991-919c-29c0121ccf62,17,15,cash,2,0
baab13c9-91aa-43ff-b790-36a7f47df3fd,fbd28384-bbf9-43f5-a330-c001b84ca679,6300c951-1897-4688-a16c-8451d041d2f5,3,1,online_wallet,5,0
8443ea69-758a-4db4-9b17-20dbc9ff1f5e,13352a83-35f0-40a5-a848-ddd4073885a3,15e6d719-2a6c-4f1e-9c76-a0995dbd6c66,30,29,online_wallet,0,0
b94e2562-3985-4327-af59-213fad9e9018,1ec3933f-d4c5-4bf5-b11e-c37c0e67fa41,4a809179-0ec0-48dd-85c9-6105403a506c,9,8,online_wallet,0,0
9ffaa43c-3f7e-49d5-a6db-27677e3530df,2bf58a96-fed9-4b05-9da6-33e8a918c8f3,59dd21e5-fba2-4d62-abb8-e60ddb3dfe76,6,6,credit_card,1,0
399641ff-b4e5-4504-9dc7-fdb7eea8261f,76891224-0ab5-4748-a296-af14e96e2ba2,99a00693-1f33-4219-9fdb-1ac88bc17813,21,20,cash,3,0
1a5665fc-5166-417f-837f-29e4617669b1,81514ddf-4350-46e7-836e-9a3e2590957f,e5c5a298-13dd-42e0-a2a8-d70d87b34cf3,13,12,cash,0,0
5844edaa-895d-495e-8dd1-add3a325570c,0e35c399-7b1c-4d21-852f-83e50472ed71,da911e8d-ee4b-47f3-aed7-d611726e961b,10,10,online_wallet,1,0
42535ec2-623c-4050-bf72-089f4fe345ce,3cd12cef-a4db-472a-895c-f136292b51e4,7c4eff42-eece-4d71-8998-5857ef651646,9,9,credit_card,2,0
ed9f3394-6fe4-4c0b-8c79-5d93e98b6731,96c6b008-3974-4e6a-84bf-c959f19f89aa,6c80eb31-ed04-4798-b4b6-ae014156b942,30,29,online_wallet,4,0
cbf56ef3-8868-43a4-a8d9-e768cf1b8759,b47345b0-96ac-4d1d-9d80-03cb0add5965,c43e4171-f52d-4b32-ac4c-566f51a7a295,20,25,cash,0,1
e884f43b-22d2-4f66-a8d0-024121ac7e68,987dafd6-3bc9-4936-86d4-86777b2c1205,020ca160-43f8-4004-91c2-318ec385df65,21,20,credit_card,6,0
8454ff41-9589-4a23-8a10-ff5a2ef67b8e,ee472124-7222-4662-b51e-fc9923568d67,93a4e2ff-9e69-4ecb-9d26-d184adef0e84,2,17,online_wallet,1,1
9108bfe1-01e4-4fa1-bb3c-1f808c2e24bb,dbb33337-cb1d-49c5-8173-4c53597c7987,03a43360-cde1-4490-b5aa-67975369e174,11,24,online_wallet,1,1
652a6a3e-7f3c-4383-b371-f9526982c37e,2bf58a96-fed9-4b05-9da6-33e8a918c8f3,bb404ea6-13c3-4d2a-a7f4-4395b97790f4,29,27,cash,2,0
27eb04db-aff1-4553-871b-2b8a72970249,c25b7a17-6ee1-4ce0-b68d-b0165a72e3c7,8f625288-e16c-41f5-ab23-f5e48accff7d,30,44,cash,7,1
56fc4b67-1777-4ec1-868c-670800a5bcec,65c2c270-66dd-4536-a0ff-d55f94ff0386,64f6d440-6e12-45f4-a1c8-b9809cc331c4,26,39,credit_card,2,1
7ebbe582-df7f-4029-8eda-3dbdd8b14f8c,fc085375-e233-4707-b7c2-a78125d74ca2,94b84d0e-14af-4ecd-a017-8353b9b9a2ad,28,28,online_wallet,4,0
0bd89c1b-00ee-4a53-9868-daca237614e6,c8670357-d15e-448b-aeee-bae3b016857a,68c328fb-81f4-42cd-bd26-add39088066f,3,2,cash,0,0
bbaa51e4-38a6-4cf6-98f9-5ea805e7e671,be18e25b-0c6f-4968-afd3-835533705f87,726350d5-3020-48ef-b5d4-c038eef0a058,22,22,online_wallet,3,0
033bb19b-6cc9-425c-a3f4-2e42dd4909df,be18e25b-0c6f-4968-afd3-835533705f87,30d190fa-f263-4a62-8e89-45eac5d26539,4,19,online_wallet,0,1
d887ae78-08b1-431f-9c0c-4bce794c2011,df883c8f-a740-4758-9f62-be1ced918a8c,18f5d56a-8f7f-4c4d-9c8c-9bea91f2f519,11,25,online_wallet,0,1
015dac20-4f2e-485f-8ddd-9a8631a576ce,84cb93ab-b588-49c1-b737-f1752aac32e6,abc04524-4365-4f5d-a5ac-54fd20b012b4,30,28,online_wallet,1,0
49dc4839-758a-4b46-98fb-c69f3d5a9efa,f890987c-820b-4903-a427-78e56f04fbbb,b0f06c0b-2e37-405a-b3f9-3da4ac9f6992,2,6,cash,10,1
6ddb54de-baae-4c9c-8e12-1d23f41f4e3e,01847caa-98a6-407a-ae12-36a2b2ee7c53,f1cb40ed-1c94-4beb-bdd1-51c79da4c2a3,5,5,cash,2,0
f3fce231-7c6a-4dd7-b68f-5d6d13e0e6e3,2bf58a96-fed9-4b05-9da6-33e8a918c8f3,e3d9bfee-dd81-47dd-85b1-82d4cc797327,14,21,online_wallet,4,1
0062bf17-257e-4d3e-b937-a4beef8744fe,b29629ab-6f1f-4083-9e37-b779d52198fc,09370db2-8842-4f38-8353-7d7c44406e31,27,26,cash,3,0
1b612f60-b89a-411b-a321-7b651df924f9,8a65e01f-a3fd-4f64-bda0-d7796a83598c,ed2c054a-12a6-44a5-83e2-43fc53920749,23,21,cash,0,0
2bf91ebc-4a4f-4727-b8ca-fec54ea401dd,c8670357-d15e-448b-aeee-bae3b016857a,f1e9d408-390d-4408-b525-10af0090a7e2,4,4,online_wallet,1,0
b154c32c-6d7c-4494-948d-9d869e173477,e1bd0858-b6d1-49cf-95c5-0ccce3f10669,3470cb51-7e3e-4777-8918-a1a2fff6c3fe,2,1,cash,1,0
1263aff0-3314-43b9-8b39-9d19f4af0be9,bb980fa8-3994-4235-8c0f-9e8b9abd71f1,906e5f32-a4c0-49d4-82ff-c6ad2c902486,22,20,credit_card,3,0
c40de3e6-8784-4c18-88f8-38495e325c6f,96c6b008-3974-4e6a-84bf-c959f19f89aa,23b340b5-5a50-486c-a7d8-f528bcc0b653,26,36,cash,0,1
2f763157-82d1-4334-9800-1f76d4f92186,9f840c8b-18bb-4fb5-8b92-8ac69c8adb06,699ccc21-5d43-4d78-af7d-90d6d103bb3e,3,1,online_wallet,0,0
055266b2-64c1-4d5f-bf79-739a41c86abc,86ee88d0-54d5-4ad3-ac66-0401d6bdd400,679b2c2b-1bb9-485a-a3ab-edf1f800e384,25,24,credit_card,4,0
d2a66fe8-3527-402f-81d0-c80a784aebca,3d71c646-378b-4446-8bbb-7a076bfbd8d3,33df9c6e-9add-4e50-920d-35d57be1909d,5,16,online_wallet,1,1
d4d5ed35-b0d5-4468-8d85-3f32de5b3c07,32365c54-7452-4052-a44f-6cc02706f90a,72eaabd8-cbf4-43ed-9d7a-84bce717f8d0,5,5,credit_card,1,0
bbd5bf37-1c3c-45ce-b551-2c98db322e88,77432137-27a5-4db5-bc65-1a11ed553be4,a1d5fad1-433e-4402-a50b-9df494cdeb0d,1,8,credit_card,1,1
204f75ab-de3f-4290-a055-03c0302fbd2d,39e3efc8-60cd-4daa-a7a2-5de8d2d3dce8,b4b0e86d-c08c-4705-b93a-8b73cc4ab836,4,3,online_wallet,0,0
c6de6d8d-2c8c-46a4-9aa4-989caa2afcb9,a3da2949-2b35-4225-b33f-8b4a65f39ba7,58a55e14-4dfd-4c13-b3f8-b435f4b465fa,19,29,credit_card,2,1
ae3412ac-d3f5-4e93-9c26-24167ece4466,f890987c-820b-4903-a427-78e56f04fbbb,15c395b0-3044-4d8c-9a6d-f75521caf732,24,22,online_wallet,2,0
3ac5e2d6-b5f9-4409-9fd7-2cfd36095905,ee01d5b8-ad15-48e0-946c-dc1a246a2b15,5efe60f3-2f18-4778-b849-5160e6e370dc,16,28,cash,1,1
39f62ba2-7ea3-4a72-96b8-5a5a4e91ef87,ee472124-7222-4662-b51e-fc9923568d67,f05c4403-1478-4ae0-a69e-8dfa92c70bee,3,6,credit_card,1,1
c2ffafe3-81b0-4516-8003-3c03d7e4d694,6fa9f32b-0ef1-4e6e-97cd-528033fa4912,6fd2bd12-c459-4220-8b43-fe14a1ed348e,20,19,online_wallet,2,0
4146375d-5bb9-41f0-9334-338e05f97c7a,5dce1df1-87c2-4a0b-a076-6047970a95fc,7782f199-4ec2-468d-a065-454dcb7ba575,17,15,cash,2,0
92b268e9-a929-4f49-a0e6-711aa75285b5,002bcb61-90a6-4fc7-98e4-85ce47ba5a65,4908119e-1533-46d3-841b-24584b0f9aef,28,28,online_wallet,3,0
19aa2851-879c-4004-b536-e1ceddf5d3b6,88768e14-3be1-4fbd-9bf5-05cde8d9638a,5ef8b015-7123-433b-bda9-443ade4b78ea,14,28,cash,5,1
9a7814e9-28e6-445d-a22c-a38501f28e00,1ec3933f-d4c5-4bf5-b11e-c37c0e67fa41,8e6398df-de4c-45b8-a7b7-024ace3c8e8f,13,19,cash,4,1
2e4196b7-75b9-4ed3-81c9-14915a3174b9,c25b7a17-6ee1-4ce0-b68d-b0165a72e3c7,6a9f4762-006b-4e59-bf84-e5336a1cc856,12,10,credit_card,3,0
eeaca6a0-46de-4e43-9f16-1aca41dd13d8,248f2d3f-cf7e-4673-bb81-3b8e272897e5,6bf77ab8-5dce-4819-9256-5b7e37a4b5c3,3,1,cash,0,0
8eaaf64b-ad39-4c2d-a0e4-a11ee58be72f,df883c8f-a740-4758-9f62-be1ced918a8c,85b9ec7b-eed9-4cd5-935f-41b1af24fe09,2,13,online_wallet,7,1
a7af8af9-2c9c-46ec-908b-55d5e52f14fe,86b3d20b-3192-49d2-b0c4-8cb6932fc750,2241b782-8934-4a8e-a7c7-78fdd5c092be,14,13,cash,5,0
98a48128-5b50-4736-919e-c8eec6a66370,96c6b008-3974-4e6a-84bf-c959f19f89aa,b065927c-6c32-4c26-b175-ede5edf455f6,10,19,online_wallet,1,1
d7afec4e-8806-468c-9599-5b07e32c40d6,88768e14-3be1-4fbd-9bf5-05cde8d9638a,e6d6e031-d991-4735-9cd2-c1099b9a6b62,5,4,online_wallet,2,0
14c165d7-139a-4df6-8afc-5b5bc4b05cc0,df883c8f-a740-4758-9f62-be1ced918a8c,41ae4a9c-7a9f-4d75-85d3-69c2b48782d3,12,11,credit_card,4,0
c619ab9a-eb0d-4c7e-8594-c4f6beeb3a9a,df883c8f-a740-4758-9f62-be1ced918a8c,57b104dc-a8ab-4623-9891-52828b8be599,25,23,online_wallet,3,0
482deb19-6382-4141-bfca-e4c068568f2d,bac820c4-f622-4030-8955-2ebb557f90b0,06b09657-b09f-449b-b99d-f8a0182b311b,30,33,online_wallet,5,1
9379973b-f643-48e8-9432-da0c868cd13d,abdd507a-dbac-48e2-a3de-beb04f8c3458,b3c98ae1-e5d4-4e83-8dfa-7bb18789cd82,23,26,cash,6,1
6178deaf-e7cf-45d2-a092-c2fbead5401f,3d71c646-378b-4446-8bbb-7a076bfbd8d3,b819ed77-82de-4daf-a5a1-303fc841e76c,19,30,online_wallet,1,1
73bdaffc-c8ca-493d-8ccc-eb4c401c1026,32365c54-7452-4052-a44f-6cc02706f90a,eda46638-d377-4f8d-8bbc-92a370f45705,3,2,online_wallet,2,0
908ae614-29a6-4a77-9ed4-4d42355825db,65c2c270-66dd-4536-a0ff-d55f94ff0386,adbb8dcd-2a5a-4ff7-ac2a-512c35b91f31,6,6,cash,1,0
eeb2c845-da4c-4d16-b59f-ab1d3f44e0e4,5dce1df1-87c2-4a0b-a076-6047970a95fc,9fb01558-1588-471a-abfa-2e8bc2368657,3,1,credit_card,0,0
dd0d934f-5407-49cc-96fb-d84b492d75d9,248f2d3f-cf7e-4673-bb81-3b8e272897e5,74238268-8207-4b6d-a838-e7d1296b296a,9,8,cash,3,0
3a730fba-0d0f-4e9d-b649-00b7a3d90789,5e3aa583-d28c-4c43-8380-13882d51a5e0,aeee96a2-0d57-4477-92c1-bf6eb9a3ed73,9,16,credit_card,4,1
382b4934-88d6-475d-b1db-91bbf2010079,002bcb61-90a6-4fc7-98e4-85ce47ba5a65,d1de4ed1-1299-4d12-a421-62edc423efe8,10,10,online_wallet,3,0
